scenario,seed,split,level,algo,n_usable,n_test,auc,ks,lift@5,recall@5,lift@10,recall@10,lift@20,recall@20,comm_floats,comm_rounds,comm_grad_msgs,comm_hist_msgs,gradient_returned,auuc,uplift@10,topk_overlap@10
S2_零互补,33,random,L0_内地单方_GBDT,gbdt,7289.0,2187.0,0.6844321479182132,0.31525069167960046,2.006422018348624,0.1,1.8631061598951508,0.18571428571428572,2.0018306636155607,0.4,0.0,60.0,0.0,0.0,,,,
S2_零互补,33,random,L4_集中式_GBDT,gbdt,7289.0,2187.0,0.7470207166475471,0.44798569404143324,3.4395806028833555,0.17142857142857143,3.2962647444298825,0.32857142857142857,2.3593004249754825,0.4714285714285714,1998000.0,60.0,420.0,420.0,,,,
S2_零互补,33,random,L3a_联邦LR,federated_logistic,7289.0,2187.0,0.7479924421350967,0.3976584114987516,3.152948885976409,0.15714285714285714,3.8695281782437747,0.38571428571428573,2.788264138607388,0.5571428571428572,4081600.0,400.0,,,,,,
S2_零互补,33,random,L3b_纵向GBDT,vertical_gbdt,7289.0,2187.0,0.7470207166475471,0.44798569404143324,3.4395806028833555,0.17142857142857143,3.2962647444298825,0.32857142857142857,2.3593004249754825,0.4714285714285714,1998000.0,60.0,420.0,420.0,,,,
S2_零互补,33,random,L3c_SplitNN_形态A双向,splitnn,7289.0,2187.0,0.7411566232539308,0.4045414670355624,2.866317169069463,0.14285714285714285,2.866317169069463,0.2857142857142857,2.716770186335404,0.5428571428571428,466944.0,228.0,,,1.0,,,
S2_零互补,33,random,L3c_SplitNN_形态B自监督,splitnn,7289.0,2187.0,0.719967609150415,0.40478439840744995,2.866317169069463,0.14285714285714285,2.5796854521625168,0.2571428571428571,2.6452762340634197,0.5285714285714286,233472.0,228.0,,,0.0,,,
S2_零互补,33,random,L3c_SplitNN_形态B随机,splitnn,7289.0,2187.0,0.701774748633511,0.3581213307240705,1.7197903014416778,0.08571428571428572,2.72300131061599,0.2714285714285714,2.3593004249754825,0.4714285714285714,233472.0,228.0,,,0.0,,,
S2_零互补,33,random,L0_内地单方_UPLIFT,t_learner,7289.0,2187.0,,,,,,,,,,,,,,0.005053178719878912,0.049760040414246004,
S2_零互补,33,random,L1_加k匿名统计_UPLIFT,t_learner,7289.0,2187.0,,,,,,,,,,,,,,0.004920523390559181,0.052764879696074296,
S2_零互补,33,random,L2_加粗粒度标记_UPLIFT,t_learner,7289.0,2187.0,,,,,,,,,,,,,,0.0036895054252789124,0.007416772018541934,
S2_零互补,33,random,L4_集中式_UPLIFT,t_learner,7289.0,2187.0,,,,,,,,,,,,,,0.0037781409832202124,0.027841245663027855,
S2_零互补,33,random,OVERLAP_L1_vs_L3a_联邦LR,top_k_overlap,,,,,,,,,,,,,,,,,,0.6009174311926605
S2_零互补,33,random,OVERLAP_L1_vs_L3b_纵向GBDT,top_k_overlap,,,,,,,,,,,,,,,,,,0.41284403669724773
S2_零互补,33,random,OVERLAP_L1_vs_L3c_SplitNN_形态A双向,top_k_overlap,,,,,,,,,,,,,,,,,,0.5
S2_零互补,33,oot,L0_内地单方_LR,logistic,7289.0,2187.0,0.6731574240872981,0.3112517981882039,3.023375644086968,0.1506849315068493,2.0613924846047507,0.2054794520547945,1.8510078053979502,0.3698630136986301,0.0,,,,,,,
S2_零互补,33,oot,L1_加k匿名统计_LR,logistic,7289.0,2187.0,0.6683752154585866,0.3013569030987157,3.023375644086968,0.1506849315068493,2.1988186502450677,0.2191780821917808,1.9195636500423185,0.3835616438356164,384.0,,,,,,,
S2_零互补,33,oot,L2_加粗粒度标记_LR,logistic,7289.0,2187.0,0.6793328235766773,0.3177382356371742,2.473670981525701,0.1232876712328767,2.3362448158853844,0.2328767123287671,1.8510078053979502,0.3698630136986301,0.0,,,,,,,
S2_零互补,33,oot,L4_集中式_LR,logistic,7289.0,2187.0,0.6877114086131596,0.2915592073715996,3.023375644086968,0.1506849315068493,2.8859494784466513,0.2876712328767123,2.1937870286197927,0.4383561643835616,0.0,,,,,,,
S2_零互补,33,oot,L0_内地单方_GBDT,gbdt,7289.0,2187.0,0.645377846321328,0.2611098871191405,1.923966318964434,0.0958904109589041,1.374261656403167,0.136986301369863,1.5767844268204758,0.3150684931506849,0.0,60.0,0.0,0.0,,,,
S2_零互补,33,oot,L4_集中式_GBDT,gbdt,7289.0,2187.0,0.6577416052150697,0.2585632638249893,2.748523312806334,0.136986301369863,2.3362448158853844,0.2328767123287671,2.1937870286197927,0.4383561643835616,1998000.0,60.0,420.0,420.0,,,,
S2_零互补,33,oot,L3a_联邦LR,federated_logistic,7289.0,2187.0,0.6873874107385854,0.291617526989023,3.023375644086968,0.1506849315068493,2.8859494784466513,0.2876712328767123,2.1937870286197927,0.4383561643835616,4081600.0,400.0,,,,,,
S2_零互补,33,oot,L3b_纵向GBDT,vertical_gbdt,7289.0,2187.0,0.6577416052150697,0.2585632638249893,2.748523312806334,0.136986301369863,2.3362448158853844,0.2328767123287671,2.1937870286197927,0.4383561643835616,1998000.0,60.0,420.0,420.0,,,,
S2_零互补,33,oot,L3c_SplitNN_形态A双向,splitnn,7289.0,2187.0,0.6663081090188049,0.2688728761939322,3.298227975367601,0.1643835616438356,2.473670981525701,0.2465753424657534,1.988119494686687,0.3972602739726027,466944.0,228.0,,,1.0,,,
S2_零互补,33,oot,L3c_SplitNN_形态B自监督,splitnn,7289.0,2187.0,0.6666126670209044,0.29142312826427863,3.298227975367601,0.1643835616438356,2.3362448158853844,0.2328767123287671,1.9195636500423185,0.3835616438356164,233472.0,228.0,,,0.0,,,
S2_零互补,33,oot,L3c_SplitNN_形态B随机,splitnn,7289.0,2187.0,0.654780264641464,0.2787677712834204,2.1988186502450677,0.1095890410958904,2.1988186502450677,0.2191780821917808,2.1937870286197927,0.4383561643835616,233472.0,228.0,,,0.0,,,
S2_零互补,33,oot,L0_内地单方_UPLIFT,t_learner,7289.0,2187.0,,,,,,,,,,,,,,0.0032927971036294463,0.04059973045822103,
S2_零互补,33,oot,L1_加k匿名统计_UPLIFT,t_learner,7289.0,2187.0,,,,,,,,,,,,,,0.002661069037950141,0.030731666245684935,
S2_零互补,33,oot,L2_加粗粒度标记_UPLIFT,t_learner,7289.0,2187.0,,,,,,,,,,,,,,0.0035110061645095827,0.04268754736044457,
S2_零互补,33,oot,L4_集中式_UPLIFT,t_learner,7289.0,2187.0,,,,,,,,,,,,,,0.0035124655971874694,0.037230899113550014,
S2_零互补,33,oot,OVERLAP_L1_vs_L3a_联邦LR,top_k_overlap,,,,,,,,,,,,,,,,,,0.6009174311926605
S2_零互补,33,oot,OVERLAP_L1_vs_L3b_纵向GBDT,top_k_overlap,,,,,,,,,,,,,,,,,,0.42660550458715596
S2_零互补,33,oot,OVERLAP_L1_vs_L3c_SplitNN_形态A双向,top_k_overlap,,,,,,,,,,,,,,,,,,0.5137614678899083
S2_零互补,44,random,L0_内地单方_LR,logistic,7289.0,2187.0,0.7122612861866523,0.3368648356839193,4.58610747051114,0.22857142857142856,2.72300131061599,0.2714285714285714,2.287806472703498,0.45714285714285713,0.0,,,,,,,
S2_零互补,44,random,L1_加k匿名统计_LR,logistic,7289.0,2187.0,0.7136513934813417,0.337823064984142,4.299475753604194,0.21428571428571427,2.866317169069463,0.2857142857142857,2.3593004249754825,0.4714285714285714,384.0,,,,,,,
S2_零互补,44,random,L2_加粗粒度标记_LR,logistic,7289.0,2187.0,0.7184155476078007,0.3386395843174303,4.299475753604194,0.21428571428571427,2.72300131061599,0.2714285714285714,2.502288329519451,0.5,0.0,,,,,,,
S2_零互补,44,random,L4_集中式_LR,logistic,7289.0,2187.0,0.7309400094473311,0.3797354747283892,4.012844036697248,0.2,3.2962647444298825,0.32857142857142857,2.573782281791435,0.5142857142857142,0.0,,,,,,,
S2_零互补,44,random,L0_内地单方_GBDT,gbdt,7289.0,2187.0,0.6749679465550982,0.31541939402118896,4.299475753604194,0.21428571428571427,3.4395806028833555,0.34285714285714286,2.4307943772474667,0.4857142857142857,0.0,60.0,0.0,0.0,,,,
S2_零互补,44,random,L4_集中式_GBDT,gbdt,7289.0,2187.0,0.6888454011741683,0.3283622376678588,4.299475753604194,0.21428571428571427,3.152948885976409,0.3142857142857143,2.287806472703498,0.45714285714285713,1998000.0,60.0,420.0,420.0,,,,
S2_零互补,44,random,L3a_联邦LR,federated_logistic,7289.0,2187.0,0.7309332613536674,0.37867602402321343,4.012844036697248,0.2,3.2962647444298825,0.32857142857142857,2.573782281791435,0.5142857142857142,4081600.0,400.0,,,,,,
S2_零互补,44,random,L3b_纵向GBDT,vertical_gbdt,7289.0,2187.0,0.6888454011741683,0.3283622376678588,4.299475753604194,0.21428571428571427,3.152948885976409,0.3142857142857143,2.287806472703498,0.45714285714285713,1998000.0,60.0,420.0,420.0,,,,
S2_零互补,44,random,L3c_SplitNN_形态A双向,splitnn,7289.0,2187.0,0.7126526756191375,0.33852486672515014,2.29305373525557,0.11428571428571428,3.009633027522936,0.3,2.287806472703498,0.45714285714285713,466944.0,228.0,,,1.0,,,
S2_零互补,44,random,L3c_SplitNN_形态B自监督,splitnn,7289.0,2187.0,0.7185100209190904,0.34244550914366695,4.8727391874180865,0.24285714285714285,2.866317169069463,0.2857142857142857,2.287806472703498,0.45714285714285713,233472.0,228.0,,,0.0,,,
S2_零互补,44,random,L3c_SplitNN_形态B随机,splitnn,7289.0,2187.0,0.6880896146838519,0.31719414265470003,3.7262123197903017,0.18571428571428572,2.72300131061599,0.2714285714285714,2.502288329519451,0.5,233472.0,228.0,,,0.0,,,
S2_零互补,44,random,L0_内地单方_UPLIFT,t_learner,7289.0,2187.0,,,,,,,,,,,,,,0.00802759068355681,0.12844036697247707,
S2_零互补,44,random,L1_加k匿名统计_UPLIFT,t_learner,7289.0,2187.0,,,,,,,,,,,,,,0.00827089275759642,0.1317672812999916,
S2_零互补,44,random,L2_加粗粒度标记_UPLIFT,t_learner,7289.0,2187.0,,,,,,,,,,,,,,0.007858485625223796,0.14355476972299402,
S2_零互补,44,random,L4_集中式_UPLIFT,t_learner,7289.0,2187.0,,,,,,,,,,,,,,0.007770137675043063,0.15875420875420876,
S2_零互补,44,random,OVERLAP_L1_vs_L3a_联邦LR,top_k_overlap,,,,,,,,,,,,,,,,,,0.6972477064220184
S2_零互补,44,random,OVERLAP_L1_vs_L3b_纵向GBDT,top_k_overlap,,,,,,,,,,,,,,,,,,0.5642201834862385
S2_零互补,44,random,OVERLAP_L1_vs_L3c_SplitNN_形态A双向,top_k_overlap,,,,,,,,,,,,,,,,,,0.5963302752293578
S2_零互补,44,oot,L0_内地单方_LR,logistic,7289.0,2187.0,0.7458636121032969,0.42322535616044665,5.234144395692063,0.2608695652173913,3.3440366972477067,0.3333333333333333,2.611083474281166,0.5217391304347826,0.0,,,,,,,
S2_零互补,44,oot,L1_加k匿名统计_LR,logistic,7289.0,2187.0,0.7491480888450958,0.42293796444553927,5.234144395692063,0.2608695652173913,3.3440366972477067,0.3333333333333333,2.6836135707889768,0.5362318840579711,384.0,,,,,,,
S2_零互补,44,oot,L2_加粗粒度标记_LR,logistic,7289.0,2187.0,0.7448714264208783,0.40349796773001595,5.234144395692063,0.2608695652173913,3.198643797367372,0.3188405797101449,2.7561436672967865,0.5507246376811594,0.0,,,,,,,
S2_零互补,44,oot,L4_集中式_LR,logistic,7289.0,2187.0,0.7653309794583351,0.4435275280206922,4.361786996410053,0.21739130434782608,3.198643797367372,0.3188405797101449,2.973733956820217,0.5942028985507246,0.0,,,,,,,
S2_零互补,44,oot,L0_内地单方_GBDT,gbdt,7289.0,2187.0,0.7094948748477508,0.3262922363181016,5.234144395692063,0.2608695652173913,3.198643797367372,0.3188405797101449,2.103372798726495,0.42028985507246375,0.0,60.0,0.0,0.0,,,,
S2_零互补,44,oot,L4_集中式_GBDT,gbdt,7289.0,2187.0,0.7317266767938033,0.36084082604590056,4.361786996410053,0.21739130434782608,3.053250897487037,0.30434782608695654,2.393493184757736,0.4782608695652174,1998000.0,60.0,420.0,420.0,,,,
S2_零互补,44,oot,L3a_联邦LR,federated_logistic,7289.0,2187.0,0.7667542527131146,0.4526419509791847,4.361786996410053,0.21739130434782608,3.198643797367372,0.3188405797101449,2.973733956820217,0.5942028985507246,4081600.0,400.0,,,,,,
S2_零互补,44,oot,L3b_纵向GBDT,vertical_gbdt,7289.0,2187.0,0.7317266767938033,0.36084082604590056,4.361786996410053,0.21739130434782608,3.053250897487037,0.30434782608695654,2.393493184757736,0.4782608695652174,1998000.0,60.0,420.0,420.0,,,,
S2_零互补,44,oot,L3c_SplitNN_形态A双向,splitnn,7289.0,2187.0,0.7297696760684813,0.3634478794597036,3.780215396888712,0.18840579710144928,2.9078579976067016,0.2898550724637681,2.393493184757736,0.4782608695652174,466944.0,228.0,,,1.0,,,
S2_零互补,44,oot,L3c_SplitNN_形态B自监督,splitnn,7289.0,2187.0,0.7334304991036116,0.387527199573018,4.361786996410053,0.21739130434782608,3.198643797367372,0.3188405797101449,2.393493184757736,0.4782608695652174,233472.0,228.0,,,0.0,,,
S2_零互补,44,oot,L3c_SplitNN_形态B随机,splitnn,7289.0,2187.0,0.6962064293632221,0.3180810444636039,3.780215396888712,0.18840579710144928,2.7624650977263667,0.2753623188405797,2.175902895234305,0.43478260869565216,233472.0,228.0,,,0.0,,,
S2_零互补,44,oot,L0_内地单方_UPLIFT,t_learner,7289.0,2187.0,,,,,,,,,,,,,,0.0069456888165381776,0.09097035040431269,
S2_零互补,44,oot,L1_加k匿名统计_UPLIFT,t_learner,7289.0,2187.0,,,,,,,,,,,,,,0.006649094658050284,0.07609427609427609,
S2_零互补,44,oot,L2_加粗粒度标记_UPLIFT,t_learner,7289.0,2187.0,,,,,,,,,,,,,,0.007050335777719952,0.09174311926605505,
S2_零互补,44,oot,L4_集中式_UPLIFT,t_learner,7289.0,2187.0,,,,,,,,,,,,,,0.006662121756944057,0.08872053872053871,
S2_零互补,44,oot,OVERLAP_L1_vs_L3a_联邦LR,top_k_overlap,,,,,,,,,,,,,,,,,,0.7201834862385321
S2_零互补,44,oot,OVERLAP_L1_vs_L3b_纵向GBDT,top_k_overlap,,,,,,,,,,,,,,,,,,0.4908256880733945
S2_零互补,44,oot,OVERLAP_L1_vs_L3c_SplitNN_形态A双向,top_k_overlap,,,,,,,,,,,,,,,,,,0.536697247706422
S2_零互补,55,random,L0_内地单方_LR,logistic,7121.0,2137.0,0.7865487819585142,0.5189339122045344,4.725088443396226,0.234375,4.389377934272301,0.4375,3.2061255854800934,0.640625,0.0,,,,,,,
S2_零互补,55,random,L1_加k匿名统计_LR,logistic,7121.0,2137.0,0.7850865291847564,0.5452544621321755,4.410082547169811,0.21875,4.232614436619718,0.421875,3.1279274004683844,0.625,384.0,,,,,,,
S2_零互补,55,random,L2_加粗粒度标记_LR,logistic,7121.0,2137.0,0.78713669802219,0.5164164254703328,5.040094339622641,0.25,4.232614436619718,0.421875,3.2061255854800934,0.640625,0.0,,,,,,,
S2_零互补,55,random,L4_集中式_LR,logistic,7121.0,2137.0,0.8043370115774241,0.523087011577424,6.300117924528302,0.3125,4.702904929577465,0.46875,3.362521955503513,0.671875,0.0,,,,,,,
S2_零互补,55,random,L0_内地单方_GBDT,gbdt,7121.0,2137.0,0.7627268753014955,0.4664586348287506,4.725088443396226,0.234375,3.7623239436619715,0.375,2.893332845433255,0.578125,0.0,60.0,0.0,0.0,,,,
S2_零互补,55,random,L4_集中式_GBDT,gbdt,7121.0,2137.0,0.8000708514230583,0.5267577182826821,5.040094339622641,0.25,4.546141431924882,0.453125,3.284323770491803,0.65625,1955520.0,60.0,420.0,420.0,,,,
S2_零互补,55,random,L3a_联邦LR,federated_logistic,7121.0,2137.0,0.8042164134105161,0.523087011577424,6.300117924528302,0.3125,4.702904929577465,0.46875,3.362521955503513,0.671875,3987200.0,400.0,,,,,,
S2_零互补,55,random,L3b_纵向GBDT,vertical_gbdt,7121.0,2137.0,0.8000708514230583,0.5267577182826821,5.040094339622641,0.25,4.546141431924882,0.453125,3.284323770491803,0.65625,1955520.0,60.0,420.0,420.0,,,,
S2_零互补,55,random,L3c_SplitNN_形态A双向,splitnn,7121.0,2137.0,0.7935811625663289,0.49856789676796914,6.300117924528302,0.3125,4.546141431924882,0.453125,3.2061255854800934,0.640625,466944.0,228.0,,,1.0,,,
S2_零互补,55,random,L3c_SplitNN_形态B自监督,splitnn,7121.0,2137.0,0.7819735890014472,0.4830484201640135,6.300117924528302,0.3125,4.232614436619718,0.421875,2.971531030444965,0.59375,233472.0,228.0,,,0.0,,,
S2_零互补,55,random,L3c_SplitNN_形态B随机,splitnn,7121.0,2137.0,0.757492161119151,0.4269024360829715,5.355100235849056,0.265625,3.7623239436619715,0.375,2.6587382903981265,0.53125,233472.0,228.0,,,0.0,,,
S2_零互补,55,random,L0_内地单方_UPLIFT,t_learner,7121.0,2137.0,,,,,,,,,,,,,,0.008000749143813825,0.09671694764862468,
S2_零互补,55,random,L1_加k匿名统计_UPLIFT,t_learner,7121.0,2137.0,,,,,,,,,,,,,,0.007305074322853989,0.08532695374800639,
S2_零互补,55,random,L2_加粗粒度标记_UPLIFT,t_learner,7121.0,2137.0,,,,,,,,,,,,,,0.008390152764044076,0.08221594918842626,
S2_零互补,55,random,L4_集中式_UPLIFT,t_learner,7121.0,2137.0,,,,,,,,,,,,,,0.008738783123318371,0.09541041482789055,
S2_零互补,55,random,OVERLAP_L1_vs_L3a_联邦LR,top_k_overlap,,,,,,,,,,,,,,,,,,0.6572769953051644
S2_零互补,55,random,OVERLAP_L1_vs_L3b_纵向GBDT,top_k_overlap,,,,,,,,,,,,,,,,,,0.5492957746478874
S2_零互补,55,random,OVERLAP_L1_vs_L3c_SplitNN_形态A双向,top_k_overlap,,,,,,,,,,,,,,,,,,0.5117370892018779
S2_零互补,55,oot,L0_内地单方_LR,logistic,7121.0,2137.0,0.7868166275825026,0.49457625342259365,4.903875573686894,0.24324324324324326,3.6606395127521885,0.36486486486486486,3.043388822077347,0.6081081081081081,0.0,,,,,,,
S2_零互补,55,oot,L1_加k匿名统计_LR,logistic,7121.0,2137.0,0.7773971256763307,0.4697370661985301,5.176313105558388,0.25675675675675674,3.525060271539145,0.35135135135135137,3.043388822077347,0.6081081081081081,384.0,,,,,,,
S2_零互补,55,oot,L2_加粗粒度标记_LR,logistic,7121.0,2137.0,0.7881987659011411,0.4953099003026293,4.903875573686894,0.24324324324324326,3.6606395127521885,0.36486486486486486,3.1110196847901763,0.6216216216216216,0.0,,,,,,,
S2_零互补,55,oot,L4_集中式_LR,logistic,7121.0,2137.0,0.813804352098099,0.5168280253108174,5.9936257011728715,0.2972972972972973,4.609694201243497,0.4594594594594595,3.043388822077347,0.6081081081081081,0.0,,,,,,,
S2_零互补,55,oot,L0_内地单方_GBDT,gbdt,7121.0,2137.0,0.7666413383815225,0.4737917752944413,3.8141254462009178,0.1891891891891892,3.9317979951782767,0.3918918918918919,2.9081270966516866,0.581081081081081,0.0,60.0,0.0,0.0,,,,
S2_零互补,55,oot,L4_集中式_GBDT,gbdt,7121.0,2137.0,0.7906224207726874,0.511482883756272,5.448750637429883,0.2702702702702703,3.2539017891130566,0.32432432432432434,3.3139122729286665,0.6621621621621622,1955520.0,60.0,420.0,420.0,,,,
S2_零互补,55,oot,L3a_联邦LR,federated_logistic,7121.0,2137.0,0.81414497386383,0.5197953649238186,5.9936257011728715,0.2972972972972973,4.609694201243497,0.4594594594594595,3.043388822077347,0.6081081081081081,3987200.0,400.0,,,,,,
S2_零互补,55,oot,L3b_纵向GBDT,vertical_gbdt,7121.0,2137.0,0.7906224207726874,0.511482883756272,5.448750637429883,0.2702702702702703,3.2539017891130566,0.32432432432432434,3.3139122729286665,0.6621621621621622,1955520.0,60.0,420.0,420.0,,,,
S2_零互补,55,oot,L3c_SplitNN_形态A双向,splitnn,7121.0,2137.0,0.811636163550851,0.5208237806395828,4.903875573686894,0.24324324324324326,4.202956477604364,0.4189189189189189,3.246281410215836,0.6486486486486487,466944.0,228.0,,,1.0,,,
S2_零互补,55,oot,L3c_SplitNN_形态B自监督,splitnn,7121.0,2137.0,0.7895416017083491,0.45138934377906753,5.448750637429883,0.2702702702702703,3.6606395127521885,0.36486486486486486,2.7728653712260267,0.5540540540540541,233472.0,228.0,,,0.0,,,
S2_零互补,55,oot,L3c_SplitNN_形态B随机,splitnn,7121.0,2137.0,0.763398881188508,0.40332892271816173,4.903875573686894,0.24324324324324326,3.9317979951782767,0.3918918918918919,2.569972783087537,0.5135135135135135,233472.0,228.0,,,0.0,,,
S2_零互补,55,oot,L0_内地单方_UPLIFT,t_learner,7121.0,2137.0,,,,,,,,,,,,,,0.0047005903408118355,0.032743362831858414,
S2_零互补,55,oot,L1_加k匿名统计_UPLIFT,t_learner,7121.0,2137.0,,,,,,,,,,,,,,0.005450373723356154,0.030803177405119148,
S2_零互补,55,oot,L2_加粗粒度标记_UPLIFT,t_learner,7121.0,2137.0,,,,,,,,,,,,,,0.004373965127095823,0.052654867256637164,
S2_零互补,55,oot,L4_集中式_UPLIFT,t_learner,7121.0,2137.0,,,,,,,,,,,,,,0.005320447693621068,0.0493119266055046,
S2_零互补,55,oot,OVERLAP_L1_vs_L3a_联邦LR,top_k_overlap,,,,,,,,,,,,,,,,,,0.6009389671361502
S2_零互补,55,oot,OVERLAP_L1_vs_L3b_纵向GBDT,top_k_overlap,,,,,,,,,,,,,,,,,,0.48826291079812206
S2_零互补,55,oot,OVERLAP_L1_vs_L3c_SplitNN_形态A双向,top_k_overlap,,,,,,,,,,,,,,,,,,0.5352112676056338
S3_高互补,11,random,L0_内地单方_LR,logistic,7236.0,2171.0,0.6407349856266025,0.239794887732111,2.636308439587128,0.13114754098360656,1.968119664576566,0.19672131147540983,1.6400997204804715,0.32786885245901637,0.0,,,,,,,
S3_高互补,11,random,L1_加k匿名统计_LR,logistic,7236.0,2171.0,0.6298345116929531,0.2562504855877553,2.636308439587128,0.13114754098360656,1.968119664576566,0.19672131147540983,1.4760897484324242,0.29508196721311475,384.0,,,,,,,
S3_高互补,11,random,L2_加粗粒度标记_LR,logistic,7236.0,2171.0,0.643897133089892,0.22645482091523572,1.977231329690346,0.09836065573770492,1.6400997204804715,0.16393442622950818,1.722104706504495,0.3442622950819672,0.0,,,,,,,
S3_高互补,11,random,L4_集中式_LR,logistic,7236.0,2171.0,0.8344650765286302,0.5534068836920207,7.249848208864602,0.36065573770491804,5.412329077585556,0.5409836065573771,3.44420941300899,0.6885245901639344,0.0,,,,,,,
S3_高互补,11,random,L0_内地单方_GBDT,gbdt,7236.0,2171.0,0.5380195788982985,0.1025639033486131,1.647692774741955,0.08196721311475409,1.6400997204804715,0.16393442622950818,1.4760897484324242,0.29508196721311475,0.0,60.0,0.0,0.0,,,,
S3_高互补,11,random,L4_集中式_GBDT,gbdt,7236.0,2171.0,0.7838318700955638,0.4722787662186311,5.272616879174256,0.26229508196721313,4.428269245297273,0.4426229508196721,2.9521794968648485,0.5901639344262295,1984680.0,60.0,420.0,420.0,,,,
S3_高互补,11,random,L3a_联邦LR,federated_logistic,7236.0,2171.0,0.8352808639577345,0.5578665216377905,7.249848208864602,0.36065573770491804,5.412329077585556,0.5409836065573771,3.44420941300899,0.6885245901639344,4052000.0,400.0,,,,,,
S3_高互补,11,random,L3b_纵向GBDT,vertical_gbdt,7236.0,2171.0,0.7838318700955638,0.4722787662186311,5.272616879174256,0.26229508196721313,4.428269245297273,0.4426229508196721,2.9521794968648485,0.5901639344262295,1984680.0,60.0,420.0,420.0,,,,
S3_高互补,11,random,L3c_SplitNN_形态A双向,splitnn,7236.0,2171.0,0.7981198042110169,0.4966669256468029,5.272616879174256,0.26229508196721313,4.920299161441415,0.4918032786885246,3.1981944549369192,0.639344262295082,466944.0,228.0,,,1.0,,,
S3_高互补,11,random,L3c_SplitNN_形态B自监督,splitnn,7236.0,2171.0,0.6918110480926112,0.3118794188485743,2.636308439587128,0.13114754098360656,3.44420941300899,0.3442622950819672,2.29613960867266,0.45901639344262296,233472.0,228.0,,,0.0,,,
S3_高互补,11,random,L3c_SplitNN_形态B随机,splitnn,7236.0,2171.0,0.6733509439825965,0.33337735995649137,2.306769884638737,0.11475409836065574,2.4601495807207074,0.2459016393442623,1.968119664576566,0.39344262295081966,233472.0,228.0,,,0.0,,,
S3_高互补,11,random,L0_内地单方_UPLIFT,t_learner,7236.0,2171.0,,,,,,,,,,,,,,-0.0003112516134330413,-0.044358974358974367,
S3_高互补,11,random,L1_加k匿名统计_UPLIFT,t_learner,7236.0,2171.0,,,,,,,,,,,,,,-0.0005633333487796905,-0.052344416027280474,
S3_高互补,11,random,L2_加粗粒度标记_UPLIFT,t_learner,7236.0,2171.0,,,,,,,,,,,,,,0.0011873382629926433,-0.00975860297894196,
S3_高互补,11,random,L4_集中式_UPLIFT,t_learner,7236.0,2171.0,,,,,,,,,,,,,,0.002979207795365077,0.013205282112845163,
S3_高互补,11,random,OVERLAP_L1_vs_L3a_联邦LR,top_k_overlap,,,,,,,,,,,,,,,,,,0.23963133640552994
S3_高互补,11,random,OVERLAP_L1_vs_L3b_纵向GBDT,top_k_overlap,,,,,,,,,,,,,,,,,,0.18433179723502305
S3_高互补,11,random,OVERLAP_L1_vs_L3c_SplitNN_形态A双向,top_k_overlap,,,,,,,,,,,,,,,,,,0.20276497695852536
S3_高互补,11,oot,L0_内地单方_LR,logistic,7236.0,2171.0,0.6863101462264933,0.2865275772211987,2.468648473034438,0.12280701754385964,1.755194437707171,0.17543859649122806,1.9307138814778881,0.38596491228070173,0.0,,,,,,,
S3_高互补,11,oot,L1_加k匿名统计_LR,logistic,7236.0,2171.0,0.6730153197563445,0.29284303473916584,2.1159844054580894,0.10526315789473684,1.9307138814778881,0.19298245614035087,2.1062333252486054,0.42105263157894735,384.0,,,,,,,
S3_高互补,11,oot,L2_加粗粒度标记_LR,logistic,7236.0,2171.0,0.6880114192766685,0.3278062706434961,1.0579922027290447,0.05263157894736842,1.755194437707171,0.17543859649122806,2.3695124909046807,0.47368421052631576,0.0,,,,,,,
S3_高互补,11,oot,L4_集中式_LR,logistic,7236.0,2171.0,0.8927036133379807,0.6688492755066474,7.405945419103314,0.3684210526315789,5.967661088204381,0.5964912280701754,4.036947206726493,0.8070175438596491,0.0,,,,,,,
S3_高互补,11,oot,L0_内地单方_GBDT,gbdt,7236.0,2171.0,0.6262261614300653,0.22026091719364632,2.468648473034438,0.12280701754385964,1.579674993936454,0.15789473684210525,1.6674347158218124,0.3333333333333333,0.0,60.0,0.0,0.0,,,,
S3_高互补,11,oot,L4_集中式_GBDT,gbdt,7236.0,2171.0,0.8416156284751614,0.5558764460820926,5.6426250812215715,0.2807017543859649,4.914544425580079,0.49122807017543857,3.4226291535289834,0.6842105263157895,1979072.0,60.0,412.0,412.0,,,,
S3_高互补,11,oot,L3a_联邦LR,federated_logistic,7236.0,2171.0,0.892720211123836,0.6688492755066474,7.405945419103314,0.3684210526315789,5.967661088204381,0.5964912280701754,4.036947206726493,0.8070175438596491,4052000.0,400.0,,,,,,
S3_高互补,11,oot,L3b_纵向GBDT,vertical_gbdt,7236.0,2171.0,0.8416156284751614,0.5558764460820926,5.6426250812215715,0.2807017543859649,4.914544425580079,0.49122807017543857,3.4226291535289834,0.6842105263157895,1979072.0,60.0,412.0,412.0,,,,
S3_高互补,11,oot,L3c_SplitNN_形态A双向,splitnn,7236.0,2171.0,0.8857408421716542,0.6496207405932048,6.700617283950617,0.3333333333333333,5.792141644433665,0.5789473684210527,4.036947206726493,0.8070175438596491,466944.0,228.0,,,1.0,,,
