scenario,seed,split,level,algo,n_usable,n_test,auc,ks,lift@5,recall@5,lift@10,recall@10,lift@20,recall@20,comm_floats,sweep_param,sweep_value,comm_rounds,comm_grad_msgs,comm_hist_msgs,gradient_returned,auuc,uplift@10,topk_overlap@10
SWEEP_overlap_rate_0.5,44,random,L3a_联邦LR,federated_logistic,12195.0,3659.0,0.8288455134608981,0.5360562514408669,6.762387612387612,0.33636363636363636,4.830062266500622,0.4818181818181818,3.3218132073125233,0.6636363636363637,6828800.0,overlap_rate,0.5,400.0,,,,,,
SWEEP_overlap_rate_0.5,44,random,L3b_纵向GBDT,vertical_gbdt,12195.0,3659.0,0.8075309306078537,0.48825789595020364,4.751948051948052,0.23636363636363636,4.192129514321295,0.41818181818181815,3.185300335779132,0.6363636363636364,3234240.0,overlap_rate,0.5,60.0,420.0,420.0,,,,
SWEEP_overlap_rate_0.5,44,random,L3c_SplitNN_形态A双向,splitnn,12195.0,3659.0,0.821563052332283,0.5205153820538435,4.569180819180819,0.22727272727272727,4.73892901618929,0.4727272727272727,3.4128217883347842,0.6818181818181818,811008.0,overlap_rate,0.5,396.0,,,1.0,,,
SWEEP_overlap_rate_0.5,44,random,L3c_SplitNN_形态B自监督,splitnn,12195.0,3659.0,0.7949691334306719,0.4439919055303671,5.300249750249749,0.2636363636363636,4.556662515566625,0.45454545454545453,3.00328317373461,0.6,405504.0,overlap_rate,0.5,396.0,,,0.0,,,
SWEEP_overlap_rate_0.5,44,random,L3c_SplitNN_形态B随机,splitnn,12195.0,3659.0,0.7570199031737495,0.3875637183329491,4.569180819180819,0.22727272727272727,3.463063511830635,0.34545454545454546,2.5482402686233057,0.509090909090909,405504.0,overlap_rate,0.5,396.0,,,0.0,,,
SWEEP_overlap_rate_0.5,44,random,L0_内地单方_UPLIFT,t_learner,12195.0,3659.0,,,,,,,,,,overlap_rate,0.5,,,,,0.005812269102734132,0.08286694349160498,
SWEEP_overlap_rate_0.5,44,random,L1_加k匿名统计_UPLIFT,t_learner,12195.0,3659.0,,,,,,,,,,overlap_rate,0.5,,,,,0.005671013705952197,0.08688583815028902,
SWEEP_overlap_rate_0.5,44,random,L2_加粗粒度标记_UPLIFT,t_learner,12195.0,3659.0,,,,,,,,,,overlap_rate,0.5,,,,,0.006019995375186297,0.048381262434436606,
SWEEP_overlap_rate_0.5,44,random,L4_集中式_UPLIFT,t_learner,12195.0,3659.0,,,,,,,,,,overlap_rate,0.5,,,,,0.004612713891330614,0.04128107421520594,
SWEEP_overlap_rate_0.5,44,random,OVERLAP_L1_vs_L3a_联邦LR,top_k_overlap,,,,,,,,,,,,overlap_rate,0.5,,,,,,,0.4602739726027397
SWEEP_overlap_rate_0.5,44,random,OVERLAP_L1_vs_L3b_纵向GBDT,top_k_overlap,,,,,,,,,,,,overlap_rate,0.5,,,,,,,0.40273972602739727
SWEEP_overlap_rate_0.5,44,random,OVERLAP_L1_vs_L3c_SplitNN_形态A双向,top_k_overlap,,,,,,,,,,,,overlap_rate,0.5,,,,,,,0.4438356164383562
SWEEP_overlap_rate_0.5,55,random,L0_内地单方_LR,logistic,11892.0,3568.0,0.720913524094,0.3316588031635043,4.12690019828156,0.20588235294117646,3.53734302709848,0.35294117647058826,2.5021037868162694,0.5,0.0,overlap_rate,0.5,,,,,,,
SWEEP_overlap_rate_0.5,55,random,L1_加k匿名统计_LR,logistic,11892.0,3568.0,0.715428872068158,0.32651641152710364,3.7338620841595067,0.18627450980392157,3.3408239700374533,0.3333333333333333,2.4039820696862195,0.4803921568627451,384.0,overlap_rate,0.5,,,,,,,
SWEEP_overlap_rate_0.5,55,random,L2_加粗粒度标记_LR,logistic,11892.0,3568.0,0.7263161467703065,0.36430082708213113,4.12690019828156,0.20588235294117646,3.1443049129764264,0.3137254901960784,2.551164645381294,0.5098039215686274,0.0,overlap_rate,0.5,,,,,,,
SWEEP_overlap_rate_0.5,55,random,L4_集中式_LR,logistic,11892.0,3568.0,0.7800368849213084,0.45023929941278307,4.912976426525667,0.24509803921568626,3.930381141220533,0.39215686274509803,2.992712372466518,0.5980392156862745,0.0,overlap_rate,0.5,,,,,,,
SWEEP_overlap_rate_0.5,55,random,L0_内地单方_GBDT,gbdt,11892.0,3568.0,0.6922598237217565,0.3000577034045009,3.3408239700374533,0.16666666666666666,2.751266798854373,0.27450980392156865,2.354921211121195,0.47058823529411764,0.0,overlap_rate,0.5,60.0,0.0,0.0,,,,
SWEEP_overlap_rate_0.5,55,random,L4_集中式_GBDT,gbdt,11892.0,3568.0,0.7264094905128814,0.424578255999457,4.3234192553425865,0.21568627450980393,2.6530072703238603,0.2647058823529412,2.4039820696862195,0.4803921568627451,3147600.0,overlap_rate,0.5,60.0,404.0,404.0,,,,
SWEEP_overlap_rate_0.5,55,random,L3a_联邦LR,federated_logistic,11892.0,3568.0,0.7797370535057648,0.45108787889073687,4.912976426525667,0.24509803921568626,3.930381141220533,0.39215686274509803,2.992712372466518,0.5980392156862745,6659200.0,overlap_rate,0.5,400.0,,,,,,
SWEEP_overlap_rate_0.5,55,random,L3b_纵向GBDT,vertical_gbdt,11892.0,3568.0,0.7264094905128814,0.424578255999457,4.3234192553425865,0.21568627450980393,2.6530072703238603,0.2647058823529412,2.4039820696862195,0.4803921568627451,3147600.0,overlap_rate,0.5,60.0,404.0,404.0,,,,
SWEEP_overlap_rate_0.5,55,random,L3c_SplitNN_形态A双向,splitnn,11892.0,3568.0,0.762666463007592,0.44065600850842357,4.519938312403614,0.22549019607843138,3.4390834985679666,0.3431372549019608,2.894590655336468,0.5784313725490197,786432.0,overlap_rate,0.5,384.0,,,1.0,,,
SWEEP_overlap_rate_0.5,55,random,L3c_SplitNN_形态B自监督,splitnn,11892.0,3568.0,0.7430218480929591,0.3913535408393017,4.3234192553425865,0.21568627450980393,3.24256444150694,0.3235294117647059,2.600225503946319,0.5196078431372549,393216.0,overlap_rate,0.5,384.0,,,0.0,,,
SWEEP_overlap_rate_0.5,55,random,L3c_SplitNN_形态B随机,splitnn,11892.0,3568.0,0.7473552606270436,0.3957774685177014,4.7164573694646394,0.23529411764705882,3.7338620841595067,0.37254901960784315,2.600225503946319,0.5196078431372549,393216.0,overlap_rate,0.5,384.0,,,0.0,,,
SWEEP_overlap_rate_0.5,55,random,L0_内地单方_UPLIFT,t_learner,11892.0,3568.0,,,,,,,,,,overlap_rate,0.5,,,,,0.0067586019528195485,0.06402525651144435,
SWEEP_overlap_rate_0.5,55,random,L1_加k匿名统计_UPLIFT,t_learner,11892.0,3568.0,,,,,,,,,,overlap_rate,0.5,,,,,0.006465089647016458,0.04688239936858721,
SWEEP_overlap_rate_0.5,55,random,L2_加粗粒度标记_UPLIFT,t_learner,11892.0,3568.0,,,,,,,,,,overlap_rate,0.5,,,,,0.007689093459131157,0.03353543008715422,
SWEEP_overlap_rate_0.5,55,random,L4_集中式_UPLIFT,t_learner,11892.0,3568.0,,,,,,,,,,overlap_rate,0.5,,,,,0.007631704064754964,0.07477195972603605,
SWEEP_overlap_rate_0.5,55,random,OVERLAP_L1_vs_L3a_联邦LR,top_k_overlap,,,,,,,,,,,,overlap_rate,0.5,,,,,,,0.5168539325842697
SWEEP_overlap_rate_0.5,55,random,OVERLAP_L1_vs_L3b_纵向GBDT,top_k_overlap,,,,,,,,,,,,overlap_rate,0.5,,,,,,,0.4241573033707865
SWEEP_overlap_rate_0.5,55,random,OVERLAP_L1_vs_L3c_SplitNN_形态A双向,top_k_overlap,,,,,,,,,,,,overlap_rate,0.5,,,,,,,0.4044943820224719
SWEEP_redundancy_0.0,11,random,L0_内地单方_LR,logistic,7236.0,2171.0,0.7474640472521829,0.3944369542886492,5.451349654739485,0.2711864406779661,3.5609622744669216,0.3559322033898305,2.628329297820823,0.5254237288135594,0.0,redundancy,0.0,,,,,,,
SWEEP_redundancy_0.0,11,random,L1_加k匿名统计_LR,logistic,7236.0,2171.0,0.740104969183359,0.3682107087827427,5.110640301318267,0.2542372881355932,3.7305319065843943,0.3728813559322034,2.5435444817620874,0.5084745762711864,384.0,redundancy,0.0,,,,,,,
SWEEP_redundancy_0.0,11,random,L2_加粗粒度标记_LR,logistic,7236.0,2171.0,0.7376492681047767,0.42786979969183364,5.451349654739485,0.2711864406779661,3.7305319065843943,0.3728813559322034,2.5435444817620874,0.5084745762711864,0.0,redundancy,0.0,,,,,,,
SWEEP_redundancy_0.0,11,random,L4_集中式_LR,logistic,7236.0,2171.0,0.7428094504365692,0.3969087057010785,5.792059008160703,0.288135593220339,3.9001015387018665,0.3898305084745763,2.458759665703351,0.4915254237288136,0.0,redundancy,0.0,,,,,,,
SWEEP_redundancy_0.0,11,random,L0_内地单方_GBDT,gbdt,7236.0,2171.0,0.6972626155624037,0.3170663199794556,5.110640301318267,0.2542372881355932,3.2218230102319767,0.3220338983050847,2.204405217527142,0.4406779661016949,0.0,redundancy,0.0,60.0,0.0,0.0,,,,
SWEEP_redundancy_0.0,11,random,L4_集中式_GBDT,gbdt,7236.0,2171.0,0.7136941448382126,0.3753932331792501,4.429221594475831,0.22033898305084745,3.2218230102319767,0.3220338983050847,2.289190033585878,0.4576271186440678,1984680.0,redundancy,0.0,60.0,420.0,420.0,,,,
SWEEP_redundancy_0.0,11,random,L3a_联邦LR,federated_logistic,7236.0,2171.0,0.7428014252696457,0.4002230996404725,5.792059008160703,0.288135593220339,3.7305319065843943,0.3728813559322034,2.458759665703351,0.4915254237288136,4052000.0,redundancy,0.0,400.0,,,,,,
SWEEP_redundancy_0.0,11,random,L3b_纵向GBDT,vertical_gbdt,7236.0,2171.0,0.7136941448382126,0.3753932331792501,4.429221594475831,0.22033898305084745,3.2218230102319767,0.3220338983050847,2.289190033585878,0.4576271186440678,1984680.0,redundancy,0.0,60.0,420.0,420.0,,,,
SWEEP_redundancy_0.0,11,random,L3c_SplitNN_形态A双向,splitnn,7236.0,2171.0,0.7094809322033898,0.3561007318952234,3.7478028876333958,0.1864406779661017,3.0522533781145045,0.3050847457627119,2.5435444817620874,0.5084745762711864,466944.0,redundancy,0.0,228.0,,,1.0,,,
SWEEP_redundancy_0.0,11,random,L3c_SplitNN_形态B自监督,splitnn,7236.0,2171.0,0.6874598741653828,0.29104070364663587,2.7256748273697426,0.13559322033898305,2.7131141138795596,0.2711864406779661,2.204405217527142,0.4406779661016949,233472.0,redundancy,0.0,228.0,,,0.0,,,
SWEEP_redundancy_0.0,11,random,L3c_SplitNN_形态B随机,splitnn,7236.0,2171.0,0.6917051874678993,0.35078807139188495,4.769930947897049,0.23728813559322035,2.882683745997032,0.288135593220339,2.289190033585878,0.4576271186440678,233472.0,redundancy,0.0,228.0,,,0.0,,,
SWEEP_redundancy_0.0,11,random,L0_内地单方_UPLIFT,t_learner,7236.0,2171.0,,,,,,,,,,redundancy,0.0,,,,,0.0038813666026482597,0.028785556123318012,
SWEEP_redundancy_0.0,11,random,L1_加k匿名统计_UPLIFT,t_learner,7236.0,2171.0,,,,,,,,,,redundancy,0.0,,,,,0.003842839543681772,0.011384876805437552,
SWEEP_redundancy_0.0,11,random,L2_加粗粒度标记_UPLIFT,t_learner,7236.0,2171.0,,,,,,,,,,redundancy,0.0,,,,,0.004150317999449831,0.023117457079721238,
SWEEP_redundancy_0.0,11,random,L4_集中式_UPLIFT,t_learner,7236.0,2171.0,,,,,,,,,,redundancy,0.0,,,,,0.0050650035474484765,0.06822429906542055,
SWEEP_redundancy_0.0,11,random,OVERLAP_L1_vs_L3a_联邦LR,top_k_overlap,,,,,,,,,,,,redundancy,0.0,,,,,,,0.511520737327189
SWEEP_redundancy_0.0,11,random,OVERLAP_L1_vs_L3b_纵向GBDT,top_k_overlap,,,,,,,,,,,,redundancy,0.0,,,,,,,0.391705069124424
SWEEP_redundancy_0.0,11,random,OVERLAP_L1_vs_L3c_SplitNN_形态A双向,top_k_overlap,,,,,,,,,,,,redundancy,0.0,,,,,,,0.4930875576036866
SWEEP_redundancy_0.0,22,random,L0_内地单方_LR,logistic,7169.0,2151.0,0.7149894223196774,0.33223953427322844,2.269671389810069,0.11290322580645161,3.0659414853713427,0.3064516129032258,2.3397974493623406,0.46774193548387094,0.0,redundancy,0.0,,,,,,,
SWEEP_redundancy_0.0,22,random,L1_加k匿名统计_LR,logistic,7169.0,2151.0,0.7151052363378063,0.33430102379592025,2.593910159782936,0.12903225806451613,3.2273068267066765,0.3225806451612903,2.4204801200300072,0.4838709677419355,384.0,redundancy,0.0,,,,,,,
SWEEP_redundancy_0.0,22,random,L2_加粗粒度标记_LR,logistic,7169.0,2151.0,0.719498448092157,0.3415200975926126,2.593910159782936,0.12903225806451613,2.904576144036009,0.2903225806451613,2.4204801200300072,0.4838709677419355,0.0,redundancy,0.0,,,,,,,
SWEEP_redundancy_0.0,22,random,L4_集中式_LR,logistic,7169.0,2151.0,0.7761932704334532,0.4333992186414244,4.863581549593005,0.24193548387096775,3.2273068267066765,0.3225806451612903,2.8238934733683423,0.5645161290322581,0.0,redundancy,0.0,,,,,,,
SWEEP_redundancy_0.0,22,random,L0_内地单方_GBDT,gbdt,7169.0,2151.0,0.6516970614123133,0.23451566577618554,2.918148929755803,0.14516129032258066,2.2591147786946735,0.22580645161290322,1.694336084021005,0.3387096774193548,0.0,redundancy,0.0,60.0,0.0,0.0,,,,
SWEEP_redundancy_0.0,22,random,L4_集中式_GBDT,gbdt,7169.0,2151.0,0.7178616099692707,0.3746583486465202,3.24238769972867,0.16129032258064516,2.904576144036009,0.2903225806451613,2.6625281320330085,0.532258064516129,1959104.0,redundancy,0.0,60.0,404.0,404.0,,,,
SWEEP_redundancy_0.0,22,random,L3a_联邦LR,federated_logistic,7169.0,2151.0,0.7756450840809772,0.4276548433422382,4.863581549593005,0.24193548387096775,3.2273068267066765,0.3225806451612903,2.8238934733683423,0.5645161290322581,4014400.0,redundancy,0.0,400.0,,,,,,
SWEEP_redundancy_0.0,22,random,L3b_纵向GBDT,vertical_gbdt,7169.0,2151.0,0.7178616099692707,0.3746583486465202,3.24238769972867,0.16129032258064516,2.904576144036009,0.2903225806451613,2.6625281320330085,0.532258064516129,1959104.0,redundancy,0.0,60.0,404.0,404.0,,,,
SWEEP_redundancy_0.0,22,random,L3c_SplitNN_形态A双向,splitnn,7169.0,2151.0,0.763098565450362,0.4466560632498958,3.5666264697015375,0.1774193548387097,3.0659414853713427,0.3064516129032258,2.581845461365341,0.5161290322580645,466944.0,redundancy,0.0,228.0,,,1.0,,,
SWEEP_redundancy_0.0,22,random,L3c_SplitNN_形态B自监督,splitnn,7169.0,2151.0,0.6865841041399652,0.3425160981485199,3.24238769972867,0.16129032258064516,2.581845461365341,0.25806451612903225,2.2591147786946735,0.45161290322580644,233472.0,redundancy,0.0,228.0,,,0.0,,,
SWEEP_redundancy_0.0,22,random,L3c_SplitNN_形态B随机,splitnn,7169.0,2151.0,0.6948763878379839,0.31920659676647267,2.918148929755803,0.14516129032258066,3.38867216804201,0.3387096774193548,2.178432108027007,0.43548387096774194,233472.0,redundancy,0.0,228.0,,,0.0,,,
SWEEP_redundancy_0.0,22,random,L0_内地单方_UPLIFT,t_learner,7169.0,2151.0,,,,,,,,,,redundancy,0.0,,,,,0.0046210700497505116,-0.006521739130434787,
SWEEP_redundancy_0.0,22,random,L1_加k匿名统计_UPLIFT,t_learner,7169.0,2151.0,,,,,,,,,,redundancy,0.0,,,,,0.005781431181254223,0.01767188324248286,
SWEEP_redundancy_0.0,22,random,L2_加粗粒度标记_UPLIFT,t_learner,7169.0,2151.0,,,,,,,,,,redundancy,0.0,,,,,0.005903333447026667,-0.003030303030303036,
SWEEP_redundancy_0.0,22,random,L4_集中式_UPLIFT,t_learner,7169.0,2151.0,,,,,,,,,,redundancy,0.0,,,,,0.007587398867252036,0.07194570135746607,
SWEEP_redundancy_0.0,22,random,OVERLAP_L1_vs_L3a_联邦LR,top_k_overlap,,,,,,,,,,,,redundancy,0.0,,,,,,,0.4744186046511628
SWEEP_redundancy_0.0,22,random,OVERLAP_L1_vs_L3b_纵向GBDT,top_k_overlap,,,,,,,,,,,,redundancy,0.0,,,,,,,0.413953488372093
SWEEP_redundancy_0.0,22,random,OVERLAP_L1_vs_L3c_SplitNN_形态A双向,top_k_overlap,,,,,,,,,,,,redundancy,0.0,,,,,,,0.4790697674418605
SWEEP_redundancy_0.0,33,random,L0_内地单方_LR,logistic,7289.0,2187.0,0.7172555248831793,0.4185339975016578,3.6181380658745677,0.18032786885245902,2.7958339599939843,0.2786885245901639,2.6253516899876206,0.5245901639344263,0.0,redundancy,0.0,,,,,,,
SWEEP_redundancy_0.0,33,random,L1_加k匿名统计_LR,logistic,7289.0,2187.0,0.7116650987770461,0.4260598676803973,3.2892164235223342,0.16393442622950818,2.7958339599939843,0.2786885245901639,2.461267209363394,0.4918032786885246,384.0,redundancy,0.0,,,,,,,
SWEEP_redundancy_0.0,33,random,L2_加粗粒度标记_LR,logistic,7289.0,2187.0,0.7210184599725491,0.41839520071557457,3.6181380658745677,0.18032786885245902,2.7958339599939843,0.2786885245901639,2.6253516899876206,0.5245901639344263,0.0,redundancy,0.0,,,,,,,
SWEEP_redundancy_0.0,33,random,L4_集中式_LR,logistic,7289.0,2187.0,0.7800148049905156,0.4735669231836898,5.262746277635735,0.26229508196721313,4.769363814107384,0.47540983606557374,3.0355628915481865,0.6065573770491803,0.0,redundancy,0.0,,,,,,,
SWEEP_redundancy_0.0,33,random,L0_内地单方_GBDT,gbdt,7289.0,2187.0,0.6783191709205311,0.3291797109942476,3.2892164235223342,0.16393442622950818,3.1247556023462177,0.3114754098360656,2.2151404884270547,0.4426229508196721,0.0,redundancy,0.0,60.0,0.0,0.0,,,,
SWEEP_redundancy_0.0,33,random,L4_集中式_GBDT,gbdt,7289.0,2187.0,0.7571904446123715,0.42592107089431397,5.262746277635735,0.26229508196721313,4.440442171755151,0.4426229508196721,2.87147841092396,0.5737704918032787,1998000.0,redundancy,0.0,60.0,420.0,420.0,,,,
SWEEP_redundancy_0.0,33,random,L3a_联邦LR,federated_logistic,7289.0,2187.0,0.7800533596533165,0.47450765695603225,5.262746277635735,0.26229508196721313,4.769363814107384,0.47540983606557374,3.0355628915481865,0.6065573770491803,4081600.0,redundancy,0.0,400.0,,,,,,
SWEEP_redundancy_0.0,33,random,L3b_纵向GBDT,vertical_gbdt,7289.0,2187.0,0.7571904446123715,0.42592107089431397,5.262746277635735,0.26229508196721313,4.440442171755151,0.4426229508196721,2.87147841092396,0.5737704918032787,1998000.0,redundancy,0.0,60.0,420.0,420.0,,,,
SWEEP_redundancy_0.0,33,random,L3c_SplitNN_形态A双向,splitnn,7289.0,2187.0,0.7555557269096126,0.4158351711055935,4.275981350579035,0.21311475409836064,3.6181380658745677,0.36065573770491804,2.707393930299734,0.5409836065573771,466944.0,redundancy,0.0,228.0,,,1.0,,,
SWEEP_redundancy_0.0,33,random,L3c_SplitNN_形态B自监督,splitnn,7289.0,2187.0,0.7432182348133184,0.3989867834615919,5.262746277635735,0.26229508196721313,3.2892164235223342,0.32786885245901637,2.7894361706118467,0.5573770491803278,233472.0,redundancy,0.0,228.0,,,0.0,,,
SWEEP_redundancy_0.0,33,random,L3c_SplitNN_形态B随机,splitnn,7289.0,2187.0,0.7169393766482118,0.36175840106102425,3.6181380658745677,0.18032786885245902,3.1247556023462177,0.3114754098360656,2.543309449675507,0.5081967213114754,233472.0,redundancy,0.0,228.0,,,0.0,,,
SWEEP_redundancy_0.0,33,random,L0_内地单方_UPLIFT,t_learner,7289.0,2187.0,,,,,,,,,,redundancy,0.0,,,,,0.007716195974750254,0.050677966101694914,
SWEEP_redundancy_0.0,33,random,L1_加k匿名统计_UPLIFT,t_learner,7289.0,2187.0,,,,,,,,,,redundancy,0.0,,,,,0.0068396790602590655,0.056734006734006734,
SWEEP_redundancy_0.0,33,random,L2_加粗粒度标记_UPLIFT,t_learner,7289.0,2187.0,,,,,,,,,,redundancy,0.0,,,,,0.006592916506269052,0.045871559633027525,
SWEEP_redundancy_0.0,33,random,L4_集中式_UPLIFT,t_learner,7289.0,2187.0,,,,,,,,,,redundancy,0.0,,,,,0.011513640601067554,0.18792172739541158,
SWEEP_redundancy_0.0,33,random,OVERLAP_L1_vs_L3a_联邦LR,top_k_overlap,,,,,,,,,,,,redundancy,0.0,,,,,,,0.5412844036697247
SWEEP_redundancy_0.0,33,random,OVERLAP_L1_vs_L3b_纵向GBDT,top_k_overlap,,,,,,,,,,,,redundancy,0.0,,,,,,,0.5
SWEEP_redundancy_0.0,33,random,OVERLAP_L1_vs_L3c_SplitNN_形态A双向,top_k_overlap,,,,,,,,,,,,redundancy,0.0,,,,,,,0.46788990825688076
SWEEP_redundancy_0.0,44,random,L0_内地单方_LR,logistic,7289.0,2187.0,0.7177063480896894,0.36180146071296093,4.067071658814778,0.20270270270270271,3.1180882717579967,0.3108108108108108,2.2994000865854414,0.4594594594594595,0.0,redundancy,0.0,,,,,,,
SWEEP_redundancy_0.0,44,random,L1_加k匿名统计_LR,logistic,7289.0,2187.0,0.7098463821133012,0.3526496207518451,2.982519216464171,0.14864864864864866,3.3892263823456488,0.33783783783783783,2.367029500896778,0.47297297297297297,384.0,redundancy,0.0,,,,,,,
SWEEP_redundancy_0.0,44,random,L2_加粗粒度标记_LR,logistic,7289.0,2187.0,0.717808674741945,0.3663741829856359,3.7959335482271266,0.1891891891891892,3.3892263823456488,0.33783783783783783,2.367029500896778,0.47297297297297297,0.0,redundancy,0.0,,,,,,,
SWEEP_redundancy_0.0,44,random,L4_集中式_LR,logistic,7289.0,2187.0,0.7767999897673348,0.46780547703406195,5.422762211753038,0.2702702702702703,3.5247954376394746,0.35135135135135137,2.8404354010761335,0.5675675675675675,0.0,redundancy,0.0,,,,,,,
SWEEP_redundancy_0.0,44,random,L0_内地单方_GBDT,gbdt,7289.0,2187.0,0.6751640424143974,0.28875941724971543,4.338209769402431,0.21621621621621623,2.304673939995041,0.22972972972972974,2.231770672274105,0.44594594594594594,0.0,redundancy,0.0,60.0,0.0,0.0,,,,
SWEEP_redundancy_0.0,44,random,L4_集中式_GBDT,gbdt,7289.0,2187.0,0.7260715519115897,0.3895639605530756,4.880485990577734,0.24324324324324326,2.982519216464171,0.2972972972972973,2.367029500896778,0.47297297297297297,1991924.0,redundancy,0.0,60.0,410.0,410.0,,,,
SWEEP_redundancy_0.0,44,random,L3a_联邦LR,federated_logistic,7289.0,2187.0,0.7768255714303987,0.46780547703406195,5.422762211753038,0.2702702702702703,3.5247954376394746,0.35135135135135137,2.8404354010761335,0.5675675675675675,4081600.0,redundancy,0.0,400.0,,,,,,
SWEEP_redundancy_0.0,44,random,L3b_纵向GBDT,vertical_gbdt,7289.0,2187.0,0.7260715519115897,0.3895639605530756,4.880485990577734,0.24324324324324326,2.982519216464171,0.2972972972972973,2.367029500896778,0.47297297297297297,1991924.0,redundancy,0.0,60.0,410.0,410.0,,,,
SWEEP_redundancy_0.0,44,random,L3c_SplitNN_形态A双向,splitnn,7289.0,2187.0,0.748500275002878,0.46685895550069706,4.067071658814778,0.20270270270270271,3.1180882717579967,0.3108108108108108,2.637547158142124,0.527027027027027,466944.0,redundancy,0.0,228.0,,,1.0,,,
SWEEP_redundancy_0.0,44,random,L3c_SplitNN_形态B自监督,splitnn,7289.0,2187.0,0.6914979342807076,0.3655299881045267,4.338209769402431,0.21621621621621623,2.8469501611703447,0.28378378378378377,2.1641412579627683,0.43243243243243246,233472.0,redundancy,0.0,228.0,,,0.0,,,
SWEEP_redundancy_0.0,44,random,L3c_SplitNN_形态B随机,splitnn,7289.0,2187.0,0.7080428748672951,0.38235632698481725,3.5247954376394746,0.17567567567567569,2.304673939995041,0.22972972972972974,2.2994000865854414,0.4594594594594595,233472.0,redundancy,0.0,228.0,,,0.0,,,
SWEEP_redundancy_0.0,44,random,L0_内地单方_UPLIFT,t_learner,7289.0,2187.0,,,,,,,,,,redundancy,0.0,,,,,0.0027476038715242537,-0.0006734006734006731,
SWEEP_redundancy_0.0,44,random,L1_加k匿名统计_UPLIFT,t_learner,7289.0,2187.0,,,,,,,,,,redundancy,0.0,,,,,0.00040109513156994837,-0.0026171380329252855,
SWEEP_redundancy_0.0,44,random,L2_加粗粒度标记_UPLIFT,t_learner,7289.0,2187.0,,,,,,,,,,redundancy,0.0,,,,,0.0036377681348225394,0.012220817530552042,
SWEEP_redundancy_0.0,44,random,L4_集中式_UPLIFT,t_learner,7289.0,2187.0,,,,,,,,,,redundancy,0.0,,,,,0.006818825193696065,0.11734006734006734,
SWEEP_redundancy_0.0,44,random,OVERLAP_L1_vs_L3a_联邦LR,top_k_overlap,,,,,,,,,,,,redundancy,0.0,,,,,,,0.5275229357798165
SWEEP_redundancy_0.0,44,random,OVERLAP_L1_vs_L3b_纵向GBDT,top_k_overlap,,,,,,,,,,,,redundancy,0.0,,,,,,,0.4541284403669725
SWEEP_redundancy_0.0,44,random,OVERLAP_L1_vs_L3c_SplitNN_形态A双向,top_k_overlap,,,,,,,,,,,,redundancy,0.0,,,,,,,0.44495412844036697
SWEEP_redundancy_0.0,55,random,L0_内地单方_LR,logistic,7121.0,2137.0,0.7501186266856469,0.40173118427698945,3.5200658879904165,0.1746031746031746,3.344287949921753,0.3333333333333333,2.859819337571094,0.5714285714285714,0.0,redundancy,0.0,,,,,,,
SWEEP_redundancy_0.0,55,random,L1_加k匿名统计_LR,logistic,7121.0,2137.0,0.7500344400055103,0.4079992652798824,3.840071877807727,0.19047619047619047,3.344287949921753,0.3333333333333333,2.7803799115274526,0.5555555555555556,384.0,redundancy,0.0,,,,,,,
SWEEP_redundancy_0.0,55,random,L2_加粗粒度标记_LR,logistic,7121.0,2137.0,0.7605118550152301,0.43920191027230565,4.480083857442348,0.2222222222222222,3.662791564200015,0.36507936507936506,3.0981376157020186,0.6190476190476191,0.0,redundancy,0.0,,,,,,,
SWEEP_redundancy_0.0,55,random,L4_集中式_LR,logistic,7121.0,2137.0,0.7890587929160735,0.49056343849015016,5.120095837076969,0.25396825396825395,4.2997987927565395,0.42857142857142855,2.9392587636147356,0.5873015873015873,0.0,redundancy,0.0,,,,,,,
SWEEP_redundancy_0.0,55,random,L0_内地单方_GBDT,gbdt,7121.0,2137.0,0.7346741975478716,0.41920374707259955,3.840071877807727,0.19047619047619047,3.0257843356434906,0.30158730158730157,2.7803799115274526,0.5555555555555556,0.0,redundancy,0.0,60.0,0.0,0.0,,,,
SWEEP_redundancy_0.0,55,random,L4_集中式_GBDT,gbdt,7121.0,2137.0,0.7567617210818753,0.4423091641027995,4.800089847259659,0.23809523809523808,3.822043371339146,0.38095238095238093,2.700940485483811,0.5396825396825397,1955520.0,redundancy,0.0,60.0,420.0,420.0,,,,
SWEEP_redundancy_0.0,55,random,L3a_联邦LR,federated_logistic,7121.0,2137.0,0.7890664462506314,0.4914512252988627,5.120095837076969,0.25396825396825395,4.2997987927565395,0.42857142857142855,2.9392587636147356,0.5873015873015873,3987200.0,redundancy,0.0,400.0,,,,,,
SWEEP_redundancy_0.0,55,random,L3b_纵向GBDT,vertical_gbdt,7121.0,2137.0,0.7567617210818753,0.4423091641027995,4.800089847259659,0.23809523809523808,3.822043371339146,0.38095238095238093,2.700940485483811,0.5396825396825397,1955520.0,redundancy,0.0,60.0,420.0,420.0,,,,
SWEEP_redundancy_0.0,55,random,L3c_SplitNN_形态A双向,splitnn,7121.0,2137.0,0.7876658860265418,0.48829039812646363,4.480083857442348,0.2222222222222222,3.344287949921753,0.3333333333333333,2.9392587636147356,0.5873015873015873,466944.0,redundancy,0.0,228.0,,,1.0,,,
